"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","295","TC-CONTACT-SUBMIT-SEC-noSqlInjection1: Customer submit contact us SQLi/XSS (NoSQLi Not Equal)","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","246","TC-CAT-CREATE-VAL-invalidEmail: Admin create category missing/invalid fields (Invalid Email Format)","","2026-08-24","passed","2026-08-24","🗂️ Categories, Type Services & Services","","",""
"","189","TC-02: Should fail update password without auth token","","2026-08-24","passed","2026-08-24","Update Password API Tests","","",""
"","316","SALON_PROFILE-1-SEC-SQL: [Security] Get authenticated salon uploaded files (SalonInfo records) should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_profile","","",""
"","247","TC-SRH-13 [VALID] Search + pagination combined → 200","","2026-08-24","passed","2026-08-24","🔍 Search & Filter Tests","","",""
"","257","WEB_ADMIN-25-POS-PERF: [Positive/Perf] Get Salons Statics should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","188","TC-RBAC-NT-Admin categories → 401 without token","","2026-08-24","passed","2026-08-24","🔒 No Token → Protected Endpoints (Must be 401)","","",""
"","254","TC-CAT-PAG-01 [VALID] page=1 limit=5 → 200 max 5 items","","2026-08-24","passed","2026-08-24","📄 Admin Categories — Pagination & Filter","","",""
"","191","TC-03: Should accept a balance request","","2026-08-24","passed","2026-08-24","Admin - Wallet Tests","","",""
"","192","WEB_ADMIN-47-NEG-AUTH: [Negative/Auth] Restore a deleted salon gallery image should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","193","WEB_ADMIN-95-NEG-AUTH: [Negative/Auth] Transfer wallet balance to user by phone number should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","191","TC-05: Should reject Facebook login with invalid token","","2026-08-24","passed","2026-08-24","Facebook Login API Tests","","",""
"","193","TC-FP-07 [NEGATIVE] Email as phone (wrong field format) → not 200 / not 500","","2026-08-24","passed","2026-08-24","❌ Forgot Password — Negative Tests","","",""
"","191","AUTH_RESET-PASSWORD-1-SEC-SQL: [Security] Reset Password should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for auth_reset-password","","",""
"","330","WEB_ADMIN-32-BND-PAG: [Boundary] Get Group Details should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","721","WEB_ADMIN-73-POS-PERF: [Positive/Perf] Restore a deleted service type should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","248","TC-CAT-CREATE-SEC-xssBasic: Admin create category with SQLi/XSS (XSS Basic Script)","","2026-08-24","passed","2026-08-24","🗂️ Categories, Type Services & Services","","",""
"","190","WEB_ADMIN-86-NEG-AUTH: [Negative/Auth] Get all app versions should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","521","TC-RV-RT-05 GET admin orders response time < 5s","","2026-08-24","passed","2026-08-24","⏱️ Response Time Validation (All Key APIs < 5s)","","",""
"","871","TC-11: Should get packages with pagination","","2026-08-24","passed","2026-08-24","Packages API Tests (Authenticated)","","",""
"","218","TC-ADDR-CREATE-VAL-zeroValue: User create address missing/invalid Lat (Zero)","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","305","TC-19: Should get sales with date range filter","","2026-08-24","passed","2026-08-24","Admin - Sales Reports Tests","","",""
"","235","TC-SALON-PROF-01: Get my salon profile","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","194","GUEST_OFFERS-1-SEC-SQL: [Security] Public offer listing should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for guest_offers","","",""
"","189","WEB_SALON-24-NEG-AUTH: [Negative/Auth] Delete gallery image should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","190","BANKS-1-NEG-AUTH: [Negative/Auth] List own bank accounts should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for banks","","",""
"","251","TC-06: Should fail ads without auth","","2026-08-24","passed","2026-08-24","Admin - Advertisements Tests","","",""
"","192","TC-09: Should return 404 for non-existent page","","2026-08-24","passed","2026-08-24","Pages API Tests","","",""
"","227","TC-BLOG-CREATE-SEC-noSqlInjection1: Admin create blog post SQLi/XSS (NoSQLi Not Equal)","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","851","TC-02: Should get services with pagination","","2026-08-24","passed","2026-08-24","Services API Tests (Authenticated)","","",""
"","238","TC-CARD-SEC-01 [SECURITY] SQL injection in cardholderName → safe handling","","2026-08-24","passed","2026-08-24","🛡️ Cards API — Negative & Security Tests","","",""
"","206","TC-USER-UPDATE-SEC-sqlInjection3: Update profile firstName with SQLi/XSS (SQLi Dropper)","","2026-08-24","passed","2026-08-24","👤 Users - Profile & Admin Management","","",""
"","232","TC-SVC-09 [VALID] Services with search keyword → 200","","2026-08-24","passed","2026-08-24","⚙️ Admin Services — Full Tests","","",""
"","928","PACKAGES-1-POS-PERF: [Positive/Perf] List packages should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for packages","","",""
"","229","TC-BLOG-CREATE-SEC-xssBasic: Admin create blog post SQLi/XSS (XSS Basic Script)","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","271","TC-RV-RT-08 User registration response time < 6s","","2026-08-24","passed","2026-08-24","⏱️ Response Time Validation (All Key APIs < 5s)","","",""
"","193","TC-03: Should get single web service","","2026-08-24","passed","2026-08-24","Web Salon Services Tests","","",""
"","199","TC-TRANS-03: Admin get translations","","2026-08-24","passed","2026-08-24","🌐 Translations","","",""
"","191","TC-ARCH-04: [Content-Type] Sending XML to JSON/Multipart endpoint","","2026-08-24","passed","2026-08-24","Advanced Architectural Tests (Controlled)","","",""
"","295","WEB_ADMIN-119-POS-PERF: [Positive/Perf] Reject commission should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","191","TC-AUTH-REG-VAL-zeroValue: Send OTP with invalid phone (Zero)","","2026-08-24","passed","2026-08-24","🔐 Auth - User Auth","","",""
"","193","TC-LOC-05: Get districts","","2026-08-24","passed","2026-08-24","🌍 Locations","","",""
"","315","TC-18: Should get sales statistics","","2026-08-24","passed","2026-08-24","Admin - Sales Reports Tests","","",""
"","192","TC-AUTH-REG-VAL-undefinedValue: Send OTP with invalid phone (Undefined Value)","","2026-08-24","passed","2026-08-24","🔐 Auth - User Auth","","",""
"","190","WEB_ADMIN-32-NEG-AUTH: [Negative/Auth] Get Group Details should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","609","TC-RV-RT-01 Admin login response time < 5s","","2026-08-24","passed","2026-08-24","⏱️ Response Time Validation (All Key APIs < 5s)","","",""
"","255","WEB_ADMIN-52-BND-PAG: [Boundary] List cart orders should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","192","WEB_ADMIN-37-BND-PAG: [Boundary] List Doctors should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","227","ADMIN_PAGES-4-POS-PERF: [Positive/Perf] Update page should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_pages","","",""
"","3083","TC-04: Should get salons with category filter","","2026-08-24","passed","2026-08-24","Salons List API Tests","","",""
"","191","TC-15: Should fail order actions without auth","","2026-08-24","passed","2026-08-24","Salon Order Status Change Tests","","",""
"","206","TC-PAYOUT-STATUS-SEC-xssBasic: Admin payouts SQLi/XSS in status (XSS Basic Script)","","2026-08-24","passed","2026-08-24","💸 Payouts, Commissions & File Management","","",""
"","782","WEB_SALON-3-POS-PERF: [Positive/Perf] Get categories list should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","895","TC-07: Should get user bank accounts","","2026-08-24","passed","2026-08-24","Banks API Tests","","",""
"","192","WEB_ADMIN-50-NEG-AUTH: [Negative/Auth] Set or remove VIP status for a salon should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","TC-CART-26 [NEGATIVE] Delete without auth → 401","","2026-08-24","passed","2026-08-24","🗑️ Cart — Delete & Restore Tests","","",""
"","635","TC-CAT-03 [POSITIVE] Get single category by ID → 200","","2026-08-24","passed","2026-08-24","✅ Admin Categories — Functional Tests","","",""
"","1978","TC-03: Should get list of salons (guest)","","2026-08-24","passed","2026-08-24","Guest Salons API Tests","","",""
"","197","WEB_ADMIN-5-NEG-AUTH: [Negative/Auth] Delete VIP should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","TC-WD-04 [NEGATIVE] Missing working_days field → not 500","","2026-08-24","passed","2026-08-24","📅 Salon Working Days — Tests","","",""
"","1298","TC-08: Should show single offer","","2026-08-24","passed","2026-08-24","Offers API Tests (Authenticated)","","",""
"","273","CATEGORIES-1-SEC-SQL: [Security] All categories should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for categories","","",""
"","3173","SALONS-1-POS-PERF: [Positive/Perf] List all active salons (authenticated customer) should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salons","","",""
"","189","USER_PROFILE-2-NEG-AUTH: [Negative/Auth] Update current user profile should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for user_profile","","",""
"","200","TC-AUTH-RBAC-01: Profile with Invalid Token → 401","","2026-08-24","passed","2026-08-24","🔐 Auth - User Auth","","",""
"","223","WEB_ADMIN-64-SEC-SQL: [Security] Get category details should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","250","WEB_ADMIN-74-POS-PERF: [Positive/Perf] List all services should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","254","WEB_ADMIN-96-BND-PAG: [Boundary] List all wallet balance top-up requests should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","823","CART_ADD-1-POS-PERF: [Positive/Perf] Add item to cart should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for cart_add","","",""
"","287","TC-PAG-08 [EDGE] /api/v1/web/admin/salons limit=-1 → not 500","","2026-08-24","passed","2026-08-24","📄 Pagination Tests — Admin Endpoints","","",""
"","238","WEB_SALON-19-BND-PAG: [Boundary] List own packages should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","196","TC-GUEST-CART-08 [POSITIVE] Closed days valid salon → not 500","","2026-08-24","passed","2026-08-24","📅 Guest Cart — Available Times & Closed Days","","",""
"","231","TC-SVC-08 [EDGE] Services large limit → not 500","","2026-08-24","passed","2026-08-24","⚙️ Admin Services — Full Tests","","",""
"","241","TC-SALON-SEARCH-SEC-noSqlInjection2: Admin search salons SQLi/XSS (NoSQLi Greater Than)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","249","TC-11: Should get roles create-list","","2026-08-24","passed","2026-08-24","Admin - Roles Management Tests","","",""
"","189","WEB_ADMIN-16-NEG-AUTH: [Negative/Auth] Get Admin Profile should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","214","TC-SALON-GET-SEC-noSqlInjection1: Admin get salon by SQLi/XSS ID (NoSQLi Not Equal)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","194","TC-TAP-01: Tap payment callback","","2026-08-24","passed","2026-08-24","Tap Webhooks Tests","","",""
"","267","WEB_ADMIN-111-SEC-SQL: [Security] Get Edit Role User Permission Data should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","1002","TC-11: Should get single bank account by ID","","2026-08-24","passed","2026-08-24","Banks API Tests","","",""
"","190","TC-BANKS-01: Restore bank","","2026-08-24","passed","2026-08-24","Banks Tests","","",""
"","191","AUTH_UPDATE-PASSWORD-1-POS-PERF: [Positive/Perf] Update Password should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for auth_update-password","","",""
"","190","TC-LOC-STATES-SEC-htmlInjection: Get states with SQLi/XSS in country_id (HTML Injection)","","2026-08-24","passed","2026-08-24","🌍 Locations","","",""
"","192","SALON_ORDERS-8-NEG-AUTH: [Negative/Auth] Mark order as completed should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","250","WEB_ADMIN-10-NEG-AUTH: [Negative/Auth] Soft Delete User should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","900","SERVICES-1-SEC-SQL: [Security] List services should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for services","","",""
"","197","TC-17: Should show single offer by ID (guest)","","2026-08-24","passed","2026-08-24","Guest Offers API Tests","","",""
"","234","TC-CAT-SEC-XSS-01 [SECURITY] XSS in category name: ""<script>alert(""XSS"")""","","2026-08-24","passed","2026-08-24","🛡️ Admin Categories — Security Tests","","",""
"","191","TC-18: Should return 404 for non-existent offer","","2026-08-24","passed","2026-08-24","Guest Offers API Tests","","",""
"","276","WEB_ADMIN-14-SEC-SQL: [Security] List Admins should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","198","TC-L-SEC-XSS-02 [SECURITY] XSS payload in email: """"><script>alert(1)</script>""","","2026-08-24","passed","2026-08-24","🛡️ Admin Login — Security Tests","","",""
"","189","GUEST_CART-8-POS-PERF: [Positive/Perf] Get available times for booking should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for guest_cart","","",""
"","248","WEB_ADMIN-48-POS-PERF: [Positive/Perf] Get working days for a salon should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","269","TC-SC-07 [SECURITY] SQL inject month param → not 500","","2026-08-24","passed","2026-08-24","💰 Salon Commissions & Calendar — Tests","","",""
"","194","WEB_ADMIN-125-NEG-AUTH: [Negative/Auth] Get Categories List for Report Filter should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","220","TC-10: Should return 404 for non-existent salon","","2026-08-24","passed","2026-08-24","Admin - Salon CRUD Tests","","",""
"","262","TC-CAT-04: Admin update category","","2026-08-24","passed","2026-08-24","🗂️ Categories, Type Services & Services","","",""
